Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm),Prin1 (L. gentilis),Prin1 (C. coccinea)
C. coccinea (East),Sympatry,Cc699,31.48816,-87.90848,Washington,Alabama,0.479734649,0.358547043,12.361,14.135,,
C. coccinea (East),Sympatry,Cc587,34.96,-79.61,Richmond,North Carolina,0.457627941,0.343293718,20.615,24.055,,
C. coccinea (East),Sympatry,Cc552,35.05,-79.368,Hoke,North Carolina,0.414615145,0.370052976,25.672,29.637,,
C. coccinea (East),Sympatry,Cc527,35.2,-79.11,Harnett,North Carolina,0.390967486,0.426494934,30.202,34.835,,
C. coccinea (East),Sympatry,Cc993,34.995,-79.5356,Scotland,North Carolina,0.357146612,0.379067445,19.023,22.31,,
C. coccinea (East),Sympatry,Cc548,35.057,-79.374,Hoke,North Carolina,0.488479606,0.347811498,26.822,31.072,,
C. coccinea (East),Sympatry,Cc553,35.057,-79.374,Hoke,North Carolina,0.458173446,0.336113984,29.969,34.228,,
C. coccinea (East),Sympatry,Cc665,35.057,-79.374,Hoke,North Carolina,0.507401755,0.343342236,26.21,30.699,,
C. coccinea (East),Sympatry,Cc130,34.89,-79.83,Richmond,North Carolina,0.47322233,0.294081459,26.75287324,31.74560563,,
C. coccinea (East),Sympatry,Cc482,35.044,-79.41,Hoke,North Carolina,0.313609976,0.454697914,23.255,27.217,,
C. coccinea (East),Sympatry,Cc694,32.89214,-86.90952,Bibb,Alabama,0.364668313,0.470722413,37.264,43.131,,
C. coccinea (East),Sympatry,Cc566,34.46,-78.275,Bladen,North Carolina,0.358101308,0.443274069,29.81,35.387,,
C. coccinea (East),Sympatry,Cc756,32.35,-84.52,Marion,Georgia,0.433812806,0.266264406,34.969,39.768,,
C. coccinea (East),Sympatry,Cc697,32.89967,-86.91003,Bibb,Alabama,0.470059185,0.313508182,34.468,40.151,,
C. coccinea (East),Sympatry,Cc572,35.068,-79.4,Hoke,North Carolina,0.537730776,0.291270837,22.316,25.823,,
C. coccinea (East),Sympatry,Cc523,34.98,-79.67,Richmond,North Carolina,0.444339658,0.317892037,26.509,30.36,,
C. coccinea (East),Sympatry,Cc531,34.99,-79.645,Richmond,North Carolina,0.457575406,0.309697602,25.893,30.934,,
C. coccinea (East),Sympatry,Cc632,34.54,-80.12,Chesterfield,South Carolina,0.410664849,0.371608672,23.479,26.745,,
C. coccinea (East),Sympatry,Cc987,35,-79.6403,Richmond,North Carolina,0.530790787,0.293281389,14.631,17.226,,
C. coccinea (East),Sympatry,Cc811,31.87,-90.135,Copiah,Mississippi,0.388647379,0.397216809,40.026,45.378,,
C. coccinea (East),Sympatry,Cc507,34.57,-80.06,Chesterfield,South Carolina,0.362204386,0.456800721,23.299,27.398,,
C. coccinea (East),Sympatry,Cc795,33.82,-81.38,Lexington,South Carolina,0.481104046,0.351872935,36.013,41.246,,
C. coccinea (East),Sympatry,Cc581,34.53,-78.43,Bladen,North Carolina,0.374885696,0.421587198,30.62,35.22,,
C. coccinea (East),Sympatry,Cc528,35,-79.68,Richmond,North Carolina,0.529419108,0.309503995,24.032,27.73,,
C. coccinea (East),Sympatry,Cc1009,35.0303,-79.5848,Richmond,North Carolina,0.37407146,0.339114652,29.751,34.552,,
C. coccinea (East),Sympatry,Cc746,31.39047,-86.47307,Covington,Alabama,0.3648895,0.440048614,31.267,36.151,,
C. coccinea (East),Sympatry,Cc1015,35.0112,-79.6678,Richmond,North Carolina,0.457438981,0.321742747,31.261,36.412,,
C. coccinea (East),Sympatry,Cc782,31.4,-86.485,Covington,Alabama,0.337833264,0.45726319,26.593,30.514,,
C. coccinea (East),Sympatry,Cc1013,35.0431,-79.5844,Richmond,North Carolina,0.305793559,0.448953829,37.231,43.032,,
C. coccinea (East),Sympatry,Cc1004,35.0561,-79.5408,Richmond,North Carolina,0.380983823,0.377755768,27.261,31.126,,
C. coccinea (East),Sympatry,Cc983,35.1369,-79.3701,Moore,North Carolina,0.483464671,0.325595964,30.329,32.796,,
C. coccinea (East),Sympatry,Cc985,35.1369,-79.3701,Moore,North Carolina,0.445594657,0.337349088,38.93,44.793,,
C. coccinea (East),Sympatry,Cc999,35.1369,-79.3701,Moore,North Carolina,0.373659917,0.396925253,26.864,31.021,,
C. coccinea (East),Sympatry,Cc97,35.02,-79.68,Richmond,North Carolina,0.369802642,0.437106401,31.52788091,37.12883696,,
C. coccinea (East),Sympatry,Cc607,35.17,-78.99,Cumberland,North Carolina,0.39629228,0.41669491,29.506,33.088,,
C. coccinea (East),Sympatry,Cc977,32.431,-84.886,Muscogee,Georgia,0.379047909,0.426309981,26.279,29.961,,
C. coccinea (East),Sympatry,Cc569,35.26,-79.19,Harnett,North Carolina,0.371992083,0.417861731,28.799,31.257,,
C. coccinea (East),Sympatry,Cc1166,34.50877,-78.24098,Pender,North Carolina,0.53066141,0.272594539,27.396,31.732,,
C. coccinea (East),Sympatry,Cc1006,35.0666,-79.5502,Moore,North Carolina,0.416965533,0.347200725,26.489,31.046,,
C. coccinea (East),Sympatry,Cc1058,32.244162,-84.893174,Chattahoochee,Georgia,0.366509535,0.393936147,28.002,32.483,,
C. coccinea (East),Sympatry,Cc1018,35.030079,-79.697189,Richmond,North Carolina,0.444001937,0.3208654,18.581,21.104,,
C. coccinea (East),Sympatry,Cc602,34.4,-78.06,Pender ,North Carolina,0.482366247,0.341090585,29.177,33.063,,
C. coccinea (East),Sympatry,Cc522,35.068,-79.57,Moore,North Carolina,0.497074394,0.313612582,32.301,37.352,,
C. coccinea (East),Sympatry,Cc529,35.068,-79.57,Moore,North Carolina,0.521413206,0.275992439,30.682,35.128,,
C. coccinea (East),Sympatry,Cc589,35.17,-79.367,Moore,North Carolina,0.375823685,0.421838353,26.861,31.349,,
C. coccinea (East),Sympatry,Cc506,35.124,-79.428,Moore,North Carolina,0.478451577,0.352746641,28.726,33.963,,
C. coccinea (East),Sympatry,Cc205,34.28,-77.84,New Haven,North Carolina,0.302865252,0.438224086,26.57991283,31.76990475,,
C. coccinea (East),Sympatry,Cc307,32.855,-87.47,Hale,Alabama,0.492995896,0.31004104,36.55,41.66,,
C. coccinea (East),Sympatry,Cc638,34.594,-78.484,Bladen,North Carolina,0.38608768,0.390437644,26.437,31.394,,
C. coccinea (East),Sympatry,Cc1008,35.089,-79.5255,Moore,North Carolina,0.495665998,0.276884061,26.419,30.87,,
C. coccinea (East),Sympatry,Cc593,35.17,-79.38,Moore,North Carolina,0.503400376,0.286355086,20.733,24.528,,
C. coccinea (East),Sympatry,Cc997,35.1994,-79.3471,Moore,North Carolina,0.485569338,0.33600396,32.327,37.997,,
C. coccinea (East),Sympatry,Cc1010,35.049,-79.6783,Richmond,North Carolina,0.410841356,0.337344775,28.668,33.243,,
C. coccinea (East),Sympatry,Cc601,35.17,-79.39,Moore,North Carolina,0.51742968,0.327952742,29.117,33.391,,
C. coccinea (East),Sympatry,Cc1017,35.0788,-79.59,Richmond,North Carolina,0.397751308,0.358677502,35.932,41.159,,
C. coccinea (East),Sympatry,Cc590,35.097,-79.53,Moore,North Carolina,0.465036049,0.34766261,25.798,29.754,,
C. coccinea (East),Sympatry,Cc1003,35.087,-79.5641,Moore,North Carolina,0.54747754,0.299378023,28.94,33.247,,
C. coccinea (East),Sympatry,Cc1005,35.0542,-79.6816,Richmond,North Carolina,0.363925177,0.426560403,36.513,42.249,,
C. coccinea (East),Sympatry,Cc598,35.09,-79.56,Moore,North Carolina,0.473533111,0.337944988,36.574,41.425,,
C. coccinea (East),Sympatry,Cc481,34.928,-79.938,Scotland,North Carolina,0.480002923,0.316738114,41.056,47.222,,
C. coccinea (East),Sympatry,Cc1073,32.359437,-81.778897,Bulloch,Georgia,0.368529625,0.334912328,26.177,29.326,,
C. coccinea (East),Sympatry,Cc995,35.0853,-79.5812,Moore,North Carolina,0.380493662,0.414676451,37.475,42.406,,
C. coccinea (East),Sympatry,Cc991,35.0907,-79.564,Moore,North Carolina,0.40740351,0.372201321,38.009,43.918,,
C. coccinea (East),Sympatry,Cc630,35.08,-79.6,Richmond,North Carolina,0.530115305,0.27776982,27.926,31.768,,
C. coccinea (East),Sympatry,Cc567,34.97,-78.92,Cumberland,North Carolina,0.491396229,0.318780398,35.159,41.043,,
C. coccinea (East),Sympatry,Cc695,32.98147,-86.90969,Bibb,Alabama,0.343335544,0.371618037,30.16,34.939,,
C. coccinea (East),Sympatry,Cc908,33.34,-81.97,Richmond,Georgia,0.351735104,0.456901361,35.848,41.095,,
C. coccinea (East),Sympatry,Cc561,34.55,-78.255,Bladen,North Carolina,0.553811045,0.283797353,10.955,12.118,,
C. coccinea (East),Sympatry,Cc564,34.55,-78.255,Bladen,North Carolina,0.519579565,0.298215595,40.91,46.571,,
C. coccinea (East),Sympatry,Cc547,34.545,-78.234,Sampson,North Carolina,0.485727799,0.306560205,35.944,41.368,,
C. coccinea (East),Sympatry,Cc1176,34.554834,-78.26004,Bladen,North Carolina,0.389077031,0.437993872,18.603,22.738,,
C. coccinea (East),Sympatry,Cc1171,34.552552,-78.252597,Pender,North Carolina,0.40673913,0.385869565,13.8,16.003,,
C. coccinea (East),Sympatry,Cc526,35.06,-79.7,Richmond,North Carolina,0.388247601,0.439795109,27.722,32.537,,
C. coccinea (East),Sympatry,Cc633,34.6,-80.26,Chesterfield,South Carolina,0.313786754,0.42543101,35.846,40.373,,
C. coccinea (East),Sympatry,Cc988,35.0587,-79.7174,Richmond,North Carolina,0.436191173,0.330049538,35.528,41.013,,
C. coccinea (East),Sympatry,Cc532,35.07,-79.69,Richmond,North Carolina,0.5274178,0.289091785,37.348,43.063,,
C. coccinea (East),Sympatry,Cc1170,34.58,-78.32416,Bladen ,North Carolina,0.453703049,0.351984155,28.274,32.819,,
C. coccinea (East),Sympatry,Cc592,35.116,-79.54,Moore,North Carolina,0.484612421,0.313572743,23.363,26.825,,
C. coccinea (East),Sympatry,Cc583,34.56,-78.24,Sampson,North Carolina,0.326156616,0.440360036,27.775,32.55,,
C. coccinea (East),Sympatry,Cc1160,34.56276,-78.24667,Pender,North Carolina,0.366062201,0.340364559,42.572,47.592,,
C. coccinea (East),Sympatry,Cc597,35.12,-79.54,Moore,North Carolina,0.410894819,0.335824176,31.85,37.404,,
C. coccinea (East),Sympatry,Cc628,35.08,-79.68,Richmond,North Carolina,0.487026898,0.336960588,29.407,33.116,,
C. coccinea (East),Sympatry,Cc530,35.065,-79.74,Richmond,North Carolina,0.397241584,0.340560581,33.715,38.655,,
C. coccinea (East),Sympatry,Cc636,34.615,-80.35,Chesterfield,South Carolina,0.508494113,0.305458737,36.437,41.406,,
C. coccinea (East),Sympatry,Cc1165,34.59085,-78.3298,Bladen ,North Carolina,0.437746244,0.329735097,31.219,36.643,,
C. coccinea (East),Sympatry,Cc994,35.1586,-79.46,Moore,North Carolina,0.507319788,0.335263011,17.965,20.901,,
C. coccinea (East),Sympatry,Cc557,34.59,-78.32,Bladen,North Carolina,0.572210545,0.277544228,22.836,26.206,,
C. coccinea (East),Sympatry,Cc1158,34.57092,-78.24316,Sampson,North Carolina,0.424380552,0.367782842,34.224,38.973,,
C. coccinea (East),Sympatry,Cc1000,35.1223,-79.5637,Moore,North Carolina,0.453620925,0.350427066,30.089,34.644,,
C. coccinea (East),Allopatry,Cc1037,32.602724,-81.513171,Screven,Georgia,0.433483093,0.350957673,42.29,47.652,,
C. coccinea (East),Sympatry,Cc1169,34.59692,-78.33709,Bladen ,North Carolina,0.51818536,0.319509863,28.237,32.868,,
C. coccinea (East),Sympatry,Cc13,33.31,-87.47,Tuscaloosa,Alabama,0.433945613,0.374321036,12.17518943,14.14926211,,
C. coccinea (East),Sympatry,Cc15,33.21,-87.57,Tuscaloosa,Alabama,0.433419911,0.379596727,37.45864615,42.85206154,,
C. coccinea (East),Sympatry,Cc19,33.19,-87.45,Tuscaloosa,Alabama,0.311523748,0.521553036,29.71782707,33.81487903,,
C. coccinea (East),Sympatry,Cc23,33.23,-87.58,Tuscaloosa,Alabama,0.489513005,0.341743857,30.79695774,34.26910184,,
C. coccinea (East),Sympatry,Cc478,35.18,-79.44,Moore,North Carolina,0.444768918,0.377094972,15.752,17.91,,
C. coccinea (East),Sympatry,Cc502,35.05,-78.88,Cumberland,North Carolina,0.55090574,0.291185328,22.247,25.725,,
C. coccinea (East),Sympatry,Cc545,34.64,-78.48,Bladen,North Carolina,0.51353253,0.281251466,21.319,25.082,,
C. coccinea (East),Sympatry,Cc556,34.834,-78.81,Bladen,North Carolina,0.486876814,0.315549987,30.328,34.762,,
C. coccinea (East),Sympatry,Cc562,34.57,-78.22,Sampson,North Carolina,0.453608713,0.356939486,22.127,26.33,,
C. coccinea (East),Allopatry,Cc595,34.96,-79.93,Anson,North Carolina,0.480669421,0.283868234,28.323,32.736,,
C. coccinea (East),Sympatry,Cc600,35.05,-78.88,Cumberland,North Carolina,0.440342536,0.350412418,34.916,40.145,,
C. coccinea (East),Sympatry,Cc609,35.23,-78.75,Cumberland,North Carolina,0.510837781,0.292364818,21.545,24.426,,
C. coccinea (East),Sympatry,Cc617,34.64,-78.48,Bladen,North Carolina,0.569152076,0.260935143,30.498,34.987,,
C. coccinea (East),Sympatry,Cc635,35.29,-78.855,Harnett,North Carolina,0.541657276,0.289685223,26.622,31.042,,
C. coccinea (East),Sympatry,Cc689,33.21025,-86.86308,Shelby,Alabama,0.411315583,0.369518403,30.648,35.655,,
C. coccinea (East),Sympatry,Cc690,33.03796,-86.90958,Shelby,Alabama,0.422106825,0.385866579,36.396,41.812,,
C. coccinea (East),Sympatry,Cc696,33.13652,-86.97813,Bibb,Alabama,0.534810731,0.339346634,36.641,42.603,,
C. coccinea (East),Sympatry,Cc700,33.0574,-87.0238,Bibb,Alabama,0.448067674,0.370399427,29.317,34.321,,
C. coccinea (East),Sympatry,Cc718,33.05596,-86.81038,Chilton,Alabama,0.463366971,0.384462598,31.215,34.487,,
C. coccinea (East),Sympatry,Cc748,32.92566,-86.05065,Tallapoosa,Alabama,0.482306236,0.292354611,38.036,43.216,,
C. coccinea (East),Sympatry,Cc785,33.9,-81.49,Lexington,South Carolina,0.502785983,0.282961869,29.792,34.415,,
C. coccinea (East),Sympatry,Cc794,33.92,-81.51,Lexington,South Carolina,0.505607382,0.298622571,29.693,34.548,,
C. coccinea (East),Sympatry,Cc826,33.9,-81.496,Lexington,South Carolina,0.450456763,0.301671338,38.532,44.776,,
C. coccinea (East),Sympatry,Cc879,31.875,-90.623,Copiah,Mississippi,0.476493551,0.321028513,11.784,13.467,,
C. coccinea (East),Allopatry,Cc1007,35.1394,-79.5369,Moore,North Carolina,0.42620716,0.355727022,36.677,41.505,,
C. coccinea (East),Allopatry,Cc1011,35.1355,-79.5604,Moore,North Carolina,0.458896275,0.389766579,32.345,37.342,,
C. coccinea (East),Allopatry,Cc193,32.3629,-84.9651,Chattahoochee,Georgia,0.384128217,0.381844462,33.46681504,37.89110071,,
C. coccinea (East),Allopatry,Cc519,35.082,-79.76,Richmond,North Carolina,0.490005105,0.315359541,25.463,29.567,,
C. coccinea (East),Allopatry,Cc184,32.36,-84.97,Chattahoochee,Georgia,0.346542127,0.447335507,38.14382434,44.1810308,,
C. coccinea (East),Allopatry,Cc992,35.1415,-79.6108,Richmond,North Carolina,0.525322713,0.294862017,35.403,40.655,,
C. coccinea (East),Allopatry,Cc538,35.13,-79.66,Richmond,North Carolina,0.385443611,0.331964563,30.928,36.201,,
C. coccinea (East),Allopatry,Cc1175,34.611618,-78.243843,Sampson,North Carolina,0.452684242,0.33903417,28.183,32.505,,
C. coccinea (East),Allopatry,Cc1157,34.61752,-78.26145,Sampson,North Carolina,0.501933957,0.330966401,34.644,39.556,,
C. coccinea (East),Allopatry,Cc1001,35.1326,-79.6628,Richmond,North Carolina,0.537696949,0.283172013,23.039,25.213,,
C. coccinea (East),Allopatry,Cc604,34.77,-78.68,Bladen,North Carolina,0.513874048,0.34573093,29.011,31.91,,
C. coccinea (East),Allopatry,Cc938,33.35,-82.05,Richmond,Georgia,0.362881708,0.446931515,13.492,15.505,,
C. coccinea (East),Allopatry,Cc565,34.62,-78.25,Sampson,North Carolina,0.495894438,0.333237484,31.299,36.666,,
C. coccinea (East),Allopatry,Cc1077,32.448574,-81.78355,Bulloch,Georgia,0.492783505,0.348070007,20.855,23.591,,
C. coccinea (East),Allopatry,Cc524,34.62,-78.234,Sampson,North Carolina,0.479588683,0.368752283,35.593,40.52,,
C. coccinea (East),Allopatry,Cc1159,34.63567,-78.27041,Sampson,North Carolina,0.570414013,0.243184713,31.4,33.965,,
C. coccinea (East),Allopatry,Cc1064,33.084182,-81.955308,Burke,Georgia,0.511051574,0.308614806,31.353,35.915,,
C. coccinea (East),Allopatry,Cc732,31.54239,-86.71497,Butler,Alabama,0.464473523,0.368380824,32.708,38.296,,
C. coccinea (East),Allopatry,Cc546,34.646,-78.293,Sampson,North Carolina,0.445965522,0.375633782,41.418,47.818,,
C. coccinea (East),Allopatry,Cc821,32.33,-85.01,Russel,Alabama,0.391759135,0.439253658,28.298,32.776,,
C. coccinea (East),Allopatry,Cc462,33.49,-81.99,Richmond,Georgia,0.48381295,0.271922085,29.468,34.148,,
C. coccinea (East),Allopatry,Cc1167,34.63575,-78.24108,Sampson,North Carolina,0.403416211,0.388148783,30.326,35.183,,
C. coccinea (East),Allopatry,Cc1021,31.958743,-82.720458,Telfair,Georgia,0.551718938,0.294405911,13.264,15.42,,
C. coccinea (East),Allopatry,Cc990,35.1922,-79.5897,Moore,North Carolina,0.39262052,0.354725141,36.073,42.087,,
C. coccinea (East),Allopatry,Cc563,34.66,-78.27,Sampson,North Carolina,0.46153011,0.306962942,27.632,32.282,,
C. coccinea (East),Allopatry,Cc558,34.98,-78.73,Cumberland,North Carolina,0.52187581,0.317021001,30.856,36.43,,
C. coccinea (East),Allopatry,Cc998,35.1915,-79.6173,Moore,North Carolina,0.445946418,0.36641168,28.629,33.55,,
C. coccinea (East),Allopatry,Cc731,32.46968,-85.06219,Russell,Alabama,0.464268216,0.368796808,28.574,33.752,,
C. coccinea (East),Allopatry,Cc984,35.1965,-79.6205,Moore,North Carolina,0.458202169,0.358267126,20.013,23.301,,
C. coccinea (East),Allopatry,Cc550,34.67,-78.256,Sampson,North Carolina,0.503837575,0.321241144,30.488,35.012,,
C. coccinea (East),Allopatry,Cc996,35.2069,-79.6288,Moore,North Carolina,0.437830728,0.36059707,32.693,37.266,,
C. coccinea (East),Allopatry,Cc1076,32.941029,-81.8612,Jenkins,Georgia,0.5155421,0.329966128,33.361,38.283,,
C. coccinea (East),Allopatry,Cc544,34.69,-78.27,Sampson,North Carolina,0.388499035,0.351905053,21.233,24.789,,
C. coccinea (East),Allopatry,Cc594,35.22,-79.62,Moore,North Carolina,0.511538173,0.327451862,26.694,31.329,,
C. coccinea (East),Allopatry,Cc1162,34.71244,-78.30423,Sampson,North Carolina,0.432748863,0.309732549,18.022,20.928,,
C. coccinea (East),Allopatry,Cc463,33.07,-84.6,Meriwether,Georgia,0.505592053,0.335587246,31.205,36.341,,
C. coccinea (East),Allopatry,Cc603,34.71,-78.27,Sampson,North Carolina,0.478870792,0.344497964,40.276,46.832,,
C. coccinea (East),Allopatry,Cc626,35.22,-79.685,Montgomery,North Carolina,0.36327154,0.396633823,33.391,38.19,,
C. coccinea (East),Allopatry,Cc485,35.23,-79.67,Montgomery,North Carolina,0.400996564,0.355429553,29.1,33.955,,
C. coccinea (East),Allopatry,Cc757,32.65,-84.42,Talbot,Georgia,0.387812363,0.38439281,34.215,39.641,,
C. coccinea (East),Allopatry,Cc618,34.56,-77.91,Pender ,North Carolina,0.445512625,0.314602981,32.87,37.458,,
C. coccinea (East),Allopatry,Cc1163,34.73912,-78.25267,Sampson,North Carolina,0.496510665,0.284075228,25.363,29.868,,
C. coccinea (East),Allopatry,Cc670,33.15657,-86.25083,Talladega,Alabama,0.454058466,0.329217897,19.601,22.008,,
C. coccinea (East),Allopatry,Cc1172,34.750744,-78.297576,Sampson,North Carolina,0.36857412,0.377626674,24.413,28.741,,
C. coccinea (East),Allopatry,Cc513,34.42,-77.62,Pender ,North Carolina,0.425037815,0.279918142,33.717,38.478,,
C. coccinea (East),Allopatry,Cc1059,32.412038,-82.311777,Emanuel,Georgia,0.527709511,0.313314082,32.552,37.358,,
C. coccinea (East),Allopatry,Cc1031,34.840968,-78.561973,Bladen ,North Carolina,0.429221929,0.351125727,27.671,32.139,,
C. coccinea (East),Allopatry,Cc1173,34.754335,-78.289708,Sampson,North Carolina,0.465042396,0.310225455,45.641,52.406,,
C. coccinea (East),Allopatry,Cc1174,34.754485,-78.289462,Sampson,North Carolina,0.526944998,0.286687364,21.581,25.099,,
C. coccinea (East),Allopatry,Cc668,33.46661,-85.85713,Clay,Alabama,0.348841283,0.414660393,39.958,46.31,,
C. coccinea (East),Allopatry,Cc669,33.46661,-85.85713,Clay,Alabama,0.423323833,0.359242306,34.737,40.358,,
C. coccinea (East),Allopatry,Cc493,34.43,-77.58,Pender ,North Carolina,0.450263338,0.376558455,33.607,38.229,,
C. coccinea (East),Allopatry,Cc672,33.46661,-85.85713,Clay,Alabama,0.366105183,0.367062258,41.794,47.867,,
C. coccinea (East),Allopatry,Cc673,33.46661,-85.85713,Clay,Alabama,0.359277775,0.396798383,37.606,43.069,,
C. coccinea (East),Allopatry,Cc674,33.46661,-85.85713,Clay,Alabama,0.400399387,0.396979976,36.556,41.346,,
C. coccinea (East),Allopatry,Cc675,33.46661,-85.85713,Clay,Alabama,0.465921407,0.295110395,32.293,36.795,,
C. coccinea (East),Allopatry,Cc676,33.46661,-85.85713,Clay,Alabama,0.404885528,0.426769349,28.697,33.14,,
C. coccinea (East),Allopatry,Cc680,33.46661,-85.85713,Clay,Alabama,0.297936246,0.405387075,30.963,35.51,,
C. coccinea (East),Allopatry,Cc681,33.46661,-85.85713,Clay,Alabama,0.366024518,0.439972837,27.979,32.691,,
C. coccinea (East),Allopatry,Cc684,33.46661,-85.85713,Clay,Alabama,0.514577465,0.315704225,14.2,16.763,,
C. coccinea (East),Allopatry,Cc733,32.32669,-85.16251,Russell,Alabama,0.465310434,0.387991549,29.346,33.39,,
C. coccinea (East),Allopatry,Cc725,32.42898,-85.17892,Russell,Alabama,0.355076805,0.411176879,41.729,48.61,,
C. coccinea (East),Allopatry,Cc729,32.38538,-85.17523,Russell,Alabama,0.210291888,0.505907253,31.656,36.905,,
C. coccinea (East),Allopatry,Cc637,35.27,-79.73,Montgomery,North Carolina,0.436762749,0.354013304,22.55,25.733,,
C. coccinea (East),Allopatry,Cc752,32.41043,-86.12631,Montgomery,Alabama,0.259269624,0.566041696,14.294,16.427,,
C. coccinea (East),Allopatry,Cc722,32.33013,-85.17028,Russell,Alabama,0.430734753,0.389306867,31.235,36.14,,
C. coccinea (East),Allopatry,Cc727,32.33013,-85.17028,Russell,Alabama,0.410995801,0.451675513,25.246,29.991,,
C. coccinea (East),Allopatry,Cc721,32.37803,-85.18083,Russell,Alabama,0.29697561,0.472146341,20.5,23.441,,
C. coccinea (East),Allopatry,Cc726,32.37803,-85.18083,Russell,Alabama,0.376949373,0.421585545,30.715,36.222,,
C. coccinea (East),Allopatry,Cc735,32.37803,-85.18083,Russell,Alabama,0.458131086,0.356656592,32.757,38.076,,
C. coccinea (East),Allopatry,Cc753,32.33962,-85.17599,Russell,Alabama,0.42602142,0.362005309,32.773,37.535,,
C. coccinea (East),Allopatry,Cc719,32.35633,-85.18561,Russell,Alabama,0.388335044,0.357474466,40.926,47.389,,
C. coccinea (East),Allopatry,Cc642,34.425,-77.545,Pender ,North Carolina,0.458974645,0.31555903,44.765,51.695,,
C. coccinea (East),Allopatry,Cc1164,34.79786,-78.28133,Sampson,North Carolina,0.431349901,0.329520474,26.839,32.698,,
C. coccinea (East),Allopatry,Cc728,32.47219,-85.20896,Russell,Alabama,0.358255536,0.452154798,36.848,42.035,,
C. coccinea (East),Allopatry,Cc663,35.295,-79.745,Montgomery,North Carolina,0.416006482,0.411145121,11.108,12.772,,
C. coccinea (East),Allopatry,Cc12,33.49,-85.81,Cleburne,Alabama,0.459778369,0.380956627,34.66636409,40.10313844,,
C. coccinea (East),Allopatry,Cc623,35.27,-79.92,Montgomery,North Carolina,0.395382955,0.421596036,36.127,42.068,,
C. coccinea (East),Allopatry,Cc747,31.98163,-85.45547,Barbour,Alabama,0.516940652,0.315241014,35.89,42.018,,
C. coccinea (East),Allopatry,Cc754,31.98163,-85.45547,Barbour,Alabama,0.335142756,0.438209376,14.185,16.445,,
C. coccinea (East),Allopatry,Cc740,32.4263,-85.256,Russell,Alabama,0.362211221,0.426155116,26.664,31.665,,
C. coccinea (East),Allopatry,Cc737,31.99542,-85.45702,Barbour,Alabama,0.410381226,0.396572043,39.032,45.068,,
C. coccinea (East),Allopatry,Cc750,31.97258,-85.46377,Barbour,Alabama,0.462534261,0.366940755,23.715,26.834,,
C. coccinea (East),Allopatry,Cc909,33.41,-82.31,Columbia,Georgia,0.412422736,0.325450148,29.768,34.662,,
C. coccinea (East),Allopatry,Cc734,32.68505,-85.78587,Tallapoosa,Alabama,0.443787585,0.369789012,29.433,33.789,,
C. coccinea (East),Allopatry,Cc667,33.31225,-85.66243,Clay,Alabama,0.397280367,0.402414057,32.725,38.454,,
C. coccinea (East),Allopatry,Cc677,33.31225,-85.66243,Clay,Alabama,0.427231678,0.35352553,28.79,33.189,,
C. coccinea (East),Allopatry,Cc818,32.176,-88.615,Lauderdale,Mississippi,0.497019494,0.323827936,12.414,14.402,,
C. coccinea (East),Allopatry,Cc543,35.015,-78.48,Sampson,North Carolina,0.523707451,0.286675812,23.326,27.564,,
C. coccinea (East),Allopatry,Cc751,32.6,-85.32,Lee,Alabama,0.447924201,0.389700564,27.652,32.468,,
C. coccinea (East),Allopatry,Cc664,31.77,-83.25,Ben Hill,Georgia,0.425002577,0.412734958,29.101,33.565,,
C. coccinea (East),Allopatry,Cc586,35.35,-79.89,Montgomery,North Carolina,0.572820538,0.257608482,40.744,46.294,,
C. coccinea (East),Allopatry,Cc541,34.562,-77.492,Onslow,North Carolina,0.415123592,0.392628346,34.185,39.726,,
C. coccinea (East),Allopatry,Cc825,32.3,-90.185,Hinds,Mississippi,0.460215299,0.360255169,17.557,20.285,,
C. coccinea (East),Allopatry,Cc820,32.246,-88.704,Lauderdale,Mississippi,0.529484707,0.253685588,29.032,34.191,,
C. coccinea (East),Allopatry,Cc1063,33.009726,-82.325726,Jeffereson,Georgia,0.40314608,0.403337248,36.617,41.503,,
C. coccinea (East),Allopatry,Cc516,34.56,-77.45,Onslow,North Carolina,0.393840904,0.417648493,12.307,14.069,,
C. coccinea (East),Allopatry,Cc521,34.56,-77.45,Onslow,North Carolina,0.460045954,0.356225002,23.502,27.488,,
C. coccinea (East),Allopatry,Cc780,32.61,-85.4,Lee,Alabama,0.27847975,0.500864534,30.074,34.477,,
C. coccinea (East),Allopatry,Cc715,32.43662,-85.39488,Lee,Alabama,0.443020223,0.406810086,35.653,40.326,,
C. coccinea (East),Allopatry,Cc691,32.0067,-87.65903,Marengo,Alabama,0.42229559,0.33645521,29.683,34.835,,
C. coccinea (East),Allopatry,Cc649,35.65,-78.83,Wake,North Carolina,0.559723478,0.308403582,34.283,39.533,,
C. coccinea (East),Allopatry,Cc713,32.51,-85.41,Lee,Alabama,0.364475688,0.394991739,30.869,34.838,,
C. coccinea (East),Allopatry,Cc610,35.38,-80.065,Stanly,North Carolina,0.329424663,0.455598456,41.958,47.68,,
C. coccinea (East),Allopatry,Cc682,33.54194,-85.6186,Cleburne,Alabama,0.548570978,0.272722497,38.068,44.266,,
C. coccinea (East),Allopatry,Cc749,33.02291,-85.57574,Chambers,Alabama,0.430284319,0.392087881,13.928,16.095,,
