Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm)
102471,C. coccinea (East),Cc937,39.82,-74.7,Burlington,New Jersey,0.414660275,0.302070221,37.339,42.228
27354,C. coccinea (East),Cc139,39.745,-74.53,Burlington,New Jersey,0.570245798,0.251194966,34.65289194,39.62218868
106683,C. coccinea (East),Cc904,39.87,-74.7,Burlington,New Jersey,0.456186281,0.336463184,39.725,45.205
96130,C. coccinea (East),Cc910,39.95,-74.62,Burlington,New Jersey,0.484939267,0.303393431,36.718,41.73
96120,C. coccinea (East),Cc945,39.87,-74.47,Burlington,New Jersey,0.420557255,0.373076115,42.817,48.987
58070,C. coccinea (East),Cc917,39.96,-74.51,Burlington,New Jersey,0.463563383,0.354533574,16.069,18.584
58071,C. coccinea (East),Cc944,39.96,-74.51,Burlington,New Jersey,0.46087017,0.363566861,14.388,16.646
96121,C. coccinea (East),Cc915,39.95,-74.49,Burlington,New Jersey,0.482955288,0.317275458,45.938,51.889
91868,M.tener,Mt1,30.1,-97.27,Bastrop,Texas,0.412275549,0.446622031,66.44235159,71.91869612
91527,M.tener,Mt2,31.08,-93.78,Newton,Texas,0.535196023,0.323271163,56.54443731,64.39687917
91509,M.tener,Mt3,30.53,-96.18,Brazos,Texas,0.403735664,0.403946649,34.73225491,39.60313014
71226,M.tener,Mt4,28.05,-98.57,McMullen,Texas,0.303477735,0.463987347,62.00675984,69.85170458
90343,M.tener,Mt5,30.1,-97.28,Bastrop,Texas,0.416735045,0.388271948,54.13005524,58.40641454
77485,M.tener,Mt6,29.75,-95.38,Harris,Texas,0.45313943,0.375326836,51.95129458,58.93635825
77486,M.tener,Mt7,30.03,-97.68,Travis,Texas,0.479107494,0.373021318,66.8467023,72.32352177
91566,M.tener,Mt8,30.33,-96.22,Washington,Texas,0.452415181,0.37988691,47.03263921,54.19020385
70414,M.tener,Mt9,30.53,-96.18,Brazos,Texas,0.454650941,0.36228385,39.83582209,45.0868511
91607,M.tener,Mt10,27.18,-98.56,Jim Hogg,Texas,0.307947293,0.472371715,88.62174989,96.5799874
72258,M.tener,Mt11,30.22,-95.97,Waller,Texas,0.446307441,0.416568451,49.84896947,54.79453258
72257,M.tener,Mt12,28.28,-99.27,La Salle,Texas,0.395597494,0.448340748,40.14090642,45.74762879
79437,M.tener,Mt13,29.45,-98.48,Bexar,Texas,0.435593393,0.374289219,26.47930661,30.05335715
79439,M.tener,Mt14,29.53,-98.6,Bexar,Texas,0.407661006,0.404487243,54.54313676,58.51028534
79959,M.tener,Mt15,29.82,-99.57,Bandera,Texas,0.415642457,0.371505329,63.39297765,72.90348445
79438,M.tener,Mt16,29.45,-98.48,Bexar,Texas,0.396116587,0.409482278,47.45927243,54.28768241
5216,M.tener,Mt17,30.4,-94.63,Hardin,Texas,0.482935802,0.360867593,53.29515414,57.47784804
5214,M.tener,Mt18,29.37,-95.12,Galveston,Texas,0.483189485,0.336821535,45.543816,52.63276505
5217,M.tener,Mt19,30.63,-96.33,Brazos,Texas,0.414276115,0.391782251,44.98729063,48.70311273
5218,M.tener,Mt20,30.63,-96.33,Brazos,Texas,0.465340066,0.357577099,58.28381641,65.19952099
5215,M.tener,Mt21,32.23,-94.32,Panola,Texas,0.451853528,0.388224346,52.20401869,56.79739947
5213,M.tener,Mt22,31.33,-94.88,Houston,Texas,0.445141857,0.362144372,40.92025206,45.68035637
7041,M.tener,Mt23,30.8,-96.37,Brazos,Texas,0.439043072,0.375212686,66.08680064,71.07072644
7056,M.tener,Mt24,26.78,-97.77,Kenedy,Texas,0.369188086,0.480526451,61.97670475,67.38373172
4729,M.tener,Mt25,30.67,-96.26,Brazos,Texas,0.387831424,0.437262684,55.55624089,60.69779634
4744,M.tener,Mt26,26.78,-97.77,Kenedy,Texas,0.359028365,0.429874889,84.29470742,87.79424386
4730,M.tener,Mt27,31.32,-95.45,Houston,Texas,0.504333297,0.341057629,51.6963249,55.42553908
8717,M.tener,Mt28,30.58,-96.6,Burleson,Texas,0.431897702,0.376535829,57.80328284,64.80991535
8715,M.tener,Mt29,28.31,-96.8,Aransas,Texas,0.362827533,0.444274561,84.21482175,89.96107284
4742,M.tener,Mt30,30.63,-96.4,Brazos,Texas,0.463665946,0.380019704,45.74880938,49.51013198
8719,M.tener,Mt31,29.02,-95.28,Brazoria,Texas,0.39348752,0.426710879,53.01225052,60.415339
4743,M.tener,Mt32,28.02,-97.06,Aransas,Texas,0.428253384,0.391300301,51.04296615,58.13045957
8716,M.tener,Mt33,28.95,-95.36,Brazoria,Texas,0.393441499,0.412790757,28.71717402,31.06207879
8718,M.tener,Mt34,30.05,-95.38,Harris,Texas,0.402922274,0.437436862,27.07970915,29.53066606
33509,M.tener,Mt35,31.03,-96.28,Robertson,Texas,0.439319771,0.386912293,52.34211055,54.58493375
33504,M.tener,Mt36,30.9,-96.12,Madison,Texas,0.497356627,0.312009649,57.62209937,64.85870536
30539,M.tener,Mt37,29.87,-95.2,Harris,Texas,0.390539494,0.408099478,41.95989199,47.8767344
33516,M.tener,Mt38,30.08,-94.12,Jefferson,Texas,0.483668858,0.358360799,34.87313632,38.97542979
33511,M.tener,Mt40,30.6,-96.33,Brazos,Texas,0.484156829,0.308656443,59.74778892,64.52712264
30526,M.tener,Mt41,29.8,-101.35,Val Verde,Texas,0.403818979,0.379236131,49.37613398,56.15449031
33512,M.tener,Mt42,30.02,-94.13,Jefferson,Texas,0.403630003,0.42212692,49.27923807,56.32847265
33515,M.tener,Mt43,31.78,-95.15,Rusk,Texas,0.456526335,0.357885231,38.4369787,43.37484918
33507,M.tener,Mt44,30.58,-96.35,Brazos,Texas,0.469381204,0.329224822,63.64117641,69.2965437
33514,M.tener,Mt45,27.22,-98.14,Brooks,Texas,0.332879058,0.494871367,55.92548865,63.34138645
33506,M.tener,Mt46,31.78,-95.15,Rusk,Texas,0.457869473,0.35720557,56.91202964,64.5381099
33510,M.tener,Mt47,29.75,-95.35,Harris,Texas,0.399957395,0.458781282,54.52929311,59.15318008
31212,M.tener,Mt48,30.68,-99.1,Mason,Texas,0.392693987,0.387728302,54.47646434,61.90519708
33508,M.tener,Mt49,30.08,-94.12,Jefferson,Texas,0.383494365,0.414071755,38.24979804,43.63314834
48488,M.tener,Mt50,31.13,-93.07,Newton,Texas,0.444708721,0.383087766,57.28864493,62.46354828
48489,M.tener,Mt51,31.12,-93.67,Newton,Texas,0.471628255,0.375404765,39.36709222,44.62634349
33505,M.tener,Mt52,30.6,-96.35,Brazos,Texas,0.412909411,0.419733734,30.34865193,33.08468294
52036,M.tener,Mt53,30.32,-96.15,Washington,Texas,0.407046985,0.417915957,49.12663098,53.83988792
52035,M.tener,Mt54,28.74,-97.38,Goliad,Texas,0.423058789,0.38897109,62.30857676,68.89782474
49231,M.tener,Mt55,29.33,-99.28,Medina,Texas,0.402319912,0.391314579,50.40738332,57.94301631
51192,M.tener,Mt56,30.57,-98.82,Llano,Texas,0.399134801,0.394072629,73.82167368,80.35591469
37585,M.tener,Mt57,30.63,-96.33,Brazos,Texas,0.402586449,0.393130693,17.81454647,19.45457957
46606,M.tener,Mt58,30,-96.32,Austin,Texas,0.405458798,0.394374255,29.50938061,33.59729751
55447,M.tener,Mt59,25.9,-97.48,Cameron,Texas,0.375222309,0.439351374,47.44963877,54.67396047
51842,M.tener,Mt60,30.63,-96.33,Brazos,Texas,0.439485639,0.377579757,48.93313704,53.791682
15387,M.tener,Mt61,31.45,-94.65,Nacogdoches,Texas,0.448995749,0.360059724,49.49481377,57.22956608
19063,M.tener,Mt62,31.8,-95.12,Cherokee,Texas,0.46834852,0.343318884,55.69117198,61.93327925
17514,M.tener,Mt63,31.02,-97.51,Bell,Texas,0.391008432,0.411592301,58.55463752,67.10528077
15388,M.tener,Mt64,31.47,-94.48,Nacogdoches,Texas,0.371228439,0.429614854,52.2159134,59.89960526
15151,M.tener,Mt65,29.77,-95.65,Harris,Texas,0.389691904,0.38657607,49.58480487,53.16050848
14780,M.tener,Mt66,30.53,-95.35,Montgomery,Texas,0.426653721,0.384260653,43.20531871,50.62210623
19064,M.tener,Mt67,30.97,-94.15,Jasper,Texas,0.458222974,0.372972162,43.80042718,50.7732127
14110,M.tener,Mt68,29.62,-96.48,Colorado,Texas,0.41519504,0.396335646,29.72635219,31.93607871
23482,M.tener,Mt69,29.15,-95.64,Brazoria,Texas,0.412818703,0.4119396,53.08590877,56.51347137
27504,M.tener,Mt70,29.98,-97.98,Hays,Texas,0.365811701,0.383862923,60.72441906,65.67752323
29042,M.tener,Mt71,28.77,-96.35,Jackson,Texas,0.469560596,0.392553964,50.91449791,57.66078445
20755,M.tener,Mt72,30.92,-95.4,Trinity,Texas,0.447807555,0.385551346,54.24005189,59.41924848
20899,M.tener,Mt73,27.15,-98.32,Brooks,Texas,0.380654638,0.451722258,60.6615648,68.14729461
23483,M.tener,Mt74,29.05,-95.42,Brazoria,Texas,0.397007804,0.410375566,55.99209576,61.01599848
20898,M.tener,Mt75,27.15,-98.32,Brooks,Texas,0.369619275,0.430253299,70.73853488,76.99915116
20424,M.tener,Mt76,28.59,-97.23,Goliad,Texas,0.466699857,0.362061639,28.46537407,31.2744229
29043,M.tener,Mt77,30.81,-96.79,Milam,Texas,0.438338948,0.366596682,60.90585402,68.72959257
27505,M.tener,Mt78,31.22,-96.43,Robertson,Texas,0.465164502,0.34749489,25.29713456,28.43995756
81130,M.tener,Mt79,28.3,-97.32,Refugio,Texas,0.358373068,0.451441111,61.30812261,66.06620661
88710,M.tener,Mt80,30.13,-98.89,Kendall,Texas,0.384148711,0.394475621,53.71635624,61.69632857
81123,M.tener,Mt81,29.75,-95.38,Harris,Texas,0.446704356,0.403018229,48.5287925,54.8505035
81126,M.tener,Mt82,29.75,-95.38,Harris,Texas,0.373540932,0.438247422,44.88180428,48.96018356
81122,M.tener,Mt83,29.75,-95.38,Harris,Texas,0.459859868,0.380710823,53.99775824,59.1555956
81125,M.tener,Mt84,29.75,-95.38,Harris,Texas,0.445605232,0.380150496,71.15468291,77.0147851
84720,M.tener,Mt85,30.2,-97.25,Bastrop,Texas,0.484100643,0.379811262,60.8632242,66.03854789
81127,M.tener,Mt86,29.75,-95.38,Harris,Texas,0.397199977,0.386687313,38.48054098,44.34784502
83948,M.tener,Mt87,29.6,-100.43,Kinney,Texas,0.393381342,0.387043155,48.0325043,51.83797545
81128,M.tener,Mt88,28.8,-97,Victoria,Texas,0.447245081,0.373246474,69.84089562,75.55203965
80655,M.tener,Mt89,30.49,-96.3,Brazos,Texas,0.425120288,0.408231544,45.98542238,50.4862961
81129,M.tener,Mt90,29.18,-96.27,Wharton,Texas,0.41533605,0.397818997,65.67691632,71.87662111
81124,M.tener,Mt91,29.75,-95.38,Harris,Texas,0.412925771,0.413718145,46.74810675,52.41981945
81678,M.tener,Mt92,30.48,-96.33,Brazos,Texas,0.366534501,0.447058927,47.31654986,50.94571918
80500,M.tener,Mt93,30.63,-96.33,Brazos,Texas,0.444808346,0.382154697,49.82394598,56.41459614
82562,M.tener,Mt94,28.93,-97.83,Karnes,Texas,0.416940501,0.405200418,55.34909398,61.81365572
82560,M.tener,Mt95,30.4,-96.1,Grimes,Texas,0.410199733,0.409662371,28.6064399,31.05753559
82561,M.tener,Mt96,31.43,-95.8,Leon,Texas,0.428910782,0.410623887,27.28593332,29.27293299
94447,M.tener,Mt97,31.57,-94.65,Nacogdoches,Texas,0.439511028,0.338908292,57.54986653,64.59378494
94336,M.tener,Mt98,29.6,-96.52,Colorado,Texas,0.447733254,0.378032363,43.0006412,49.27667857
94337,M.tener,Mt99,31.03,-94.25,Jasper,Texas,0.550742839,0.327880113,50.48490701,57.3855121
93820,M.tener,Mt100,27.63,-97.28,Nueces,Texas,0.329504253,0.454673759,70.83992935,81.31826153
85151,M.tener,Mt101,30.57,-96.23,Brazos,Texas,0.44721783,0.376969486,35.64227747,40.51115234
92467,M.tener,Mt103,30.88,-96.57,Robertson,Texas,0.459560117,0.389756178,42.71144357,48.22772744
85871,M.tener,Mt104,30.48,-96.27,Brazos,Texas,0.489099834,0.346377835,55.14056055,63.6739022
87461,M.tener,Mt105,30.25,-94.15,Hardin,Texas,0.42385608,0.376269235,61.32478509,67.02852383
85305,M.tener,Mt106,30.1,-95.42,Montgomery,Texas,0.475449863,0.383847415,43.10989569,48.43584052
86601,M.tener,Mt107,29.1,-96.4,Wharton,Texas,0.453844438,0.373653766,46.3429961,50.70098539
93564,M.tener,Mt108,29.87,-97.96,Hays,Texas,0.421167927,0.362931909,64.00921887,72.7347625
89406,M.tener,Mt109,29.34,-98.45,Bexar,Texas,0.427620244,0.389417507,44.50670725,50.84315585
85250,M.tener,Mt111,31.02,-96.48,Robertson,Texas,0.461119369,0.378891603,63.19901735,67.94354831
85885,M.tener,Mt112,30.6,-95.57,Walker,Texas,0.461552195,0.390907471,44.87718016,51.79004431
86558,M.tener,Mt113,29.88,-100.99,Val Verde,Texas,0.423160626,0.372402969,53.67284809,60.52579358
88251,M.tener,Mt114,30.12,-97.07,Bastrop,Texas,0.420237956,0.38692622,52.89664263,59.97099968
85149,M.tener,Mt115,28.08,-97.05,Aransas,Texas,0.440475179,0.389618953,55.47090776,60.70045672
8728,M.tener,Mt116,29.16,-95.5,Brazoria,Texas,0.37316849,0.433685301,30.98277939,33.64395711
92993,M.tener,Mt117,31.62,-94.5,Nacogdoches,Texas,0.39231153,0.440681197,49.27908695,56.54732578
256,M.tener,Mt118,30.7,-95.58,Walker,Texas,0.410110487,0.384536577,50.23533821,54.5324221
3291,M.tener,Mt119,30.6,-99.23,Mason,Texas,0.481518278,0.339991815,60.61847981,65.41741171
260,M.tener,Mt120,27.22,-97.78,Kenedy,Texas,0.294406489,0.479635758,58.97342839,66.26469337
2687,M.tener,Mt121,30.63,-96.33,Brazos,Texas,0.482393074,0.346023486,45.90202301,52.41984473
257,M.tener,Mt122,30.6,-95.43,Walker,Texas,0.422282094,0.394138614,42.55586082,46.237816
290,M.tener,Mt123,30.63,-96.33,Brazos,Texas,0.450236238,0.383880176,67.23204944,72.11009024
3290,M.tener,Mt124,30.57,-99.22,Mason,Texas,0.344535908,0.422592002,51.83960389,56.29620398
543,M.tener,Mt126,30.59,-96.33,Brazos,Texas,0.381581014,0.464884468,46.24731405,52.50402298
259,M.tener,Mt127,30.17,-99.7,Kerr,Texas,0.446955334,0.349343411,55.39102041,61.80652144
534,M.tener,Mt128,30.63,-96.33,Brazos,Texas,0.43614551,0.371025938,52.67440902,57.00309008
3292,M.tener,Mt129,30.18,-93.9,Orange,Texas,0.45420507,0.362035889,23.57399712,26.62247722
1070,M.tener,Mt130,30.63,-96.33,Brazos,Texas,0.47264811,0.364450626,44.08531325,48.20822476
3314,M.tener,Mt131,31.02,-96.1,Leon,Texas,0.389974195,0.431436228,49.85650394,56.20686891
605,M.tener,Mt132,28.22,-96.87,Refugio,Texas,0.382125529,0.408084988,53.04474965,59.81574727
93001,M.tener,Mt133,30.48,-96.3,Brazos,Texas,0.367100196,0.478157074,46.80481833,53.71591911
1078,M.tener,Mt134,30.75,-98.65,Llano,Texas,0.39875447,0.361944228,55.58189482,63.22552335
93065,M.tener,Mt135,29.93,-98.03,Hays,Texas,0.43848565,0.374483536,58.8274781,64.540732
3293,M.tener,Mt136,30.67,-96.37,Brazos,Texas,0.468209391,0.353305778,57.57177562,64.64824639
90610,M.tener,Mt137,30.57,-96.25,Brazos,Texas,0.436794366,0.395748764,47.72759818,53.85583665
92283,M.tener,Mt138,30.5,-95.68,Montgomery,Texas,0.482278457,0.361571613,59.35496928,63.87819372
27506,M.tener,Mt139,31.63,-92.87,Grant,Louisiana,0.443576444,0.346721649,50.69337046,57.97746513
19065,M.tener,Mt140,31.07,-92.83,Vernon,Louisiana,0.443576444,0.346721649,50.96447799,58.65385081
14111,M.tener,Mt141,30.88,-92.65,Allen,Louisiana,0.377292601,0.435355965,48.37723544,54.75872532
12966,M.tener,Mt142,29.67,-98.55,Bexar,Texas,0.347467225,0.384938353,57.67477788,61.97139381
38814,M.tener,Mt143,31.47,-94.65,Nacogdoches,Texas,0.42728564,0.361967043,54.06354631,61.55485658
46082,M.tener,Mt144,31.95,-95.27,Cherokee,Texas,0.308733876,0.487638311,39.06225696,43.79003496
14787,M.tener,Mt145,30.58,-95.75,Montgomery,Texas,0.409934,0.467667,35.00207615,40.01795346
14788,M.tener,Mt146,30.58,-95.78,Montgomery,Texas,0.48531,0.411719,36.10902656,40.88183091
8572,M.tener,Mt147,32.08,-95.9,Henderson,Texas,0.483124,0.34816,56.95667558,63.1986738
39084,M.tener,Mt148,32.13,-95.9,Henderson,Texas,0.449174,0.35893,44.66224923,48.15596944
16849,M.tener,Mt149,33.28,-95.43,Hopkins,Texas,0.483547,0.354895,44.7732727,50.40220269
9279,M.tener,Mt150,30.02,-99.13,Kerr,Texas,0.438669,0.370008,40.75901337,43.88089294
19594,M.tener,Mt151,27.23,-98.82,Jim Hogg,Texas,0.309516,0.490917,69.1546625,75.76434293
32811,M.tener,Mt152,27.17,-98.62,Jim Hogg,Texas,0.322159,0.490677,41.04437989,44.63364425
19595,M.tener,Mt153,27.23,-98.82,Jim Hogg,Texas,0.180295,0.559245,12.62793666,14.23427082
18012,M.tener,Mt154,28.43,-98.92,La Salle,Texas,0.390082,0.428161,49.05180756,53.12611112
32214,M.tener,Mt155,28.35,-99.15,La Salle,Texas,0.314596,0.464395,46.70794316,54.00591367
15722,M.tener,Mt156,28.32,-99.08,La Salle,Texas,0.387058,0.464565,44.6869182,51.35668685
22398,M.tener,Mt157,28.2,-98.82,La Salle,Texas,0.396351,0.413572,45.84730888,49.78781661
5139,M.tener,Mt158,28.12,-97.43,San Patricio,Texas,0.422822,0.410374,63.26723606,66.46763785
6909,M.tener,Mt159,31.33,-94.7,Angelina,Texas,0.530865,0.329959,21.17460061,23.43484186
6743,M.tener,Mt161,31.33,-94.7,Angelina,Texas,0.485142,0.358217,54.92075988,58.96885652
1454,M.tener,Mt162,31.32,-94.28,Angelina,Texas,0.404564,0.416049,52.39088361,55.97920335
36752,M.tener,Mt163,31.02,-95.73,Grimes,Texas,0.438975,0.391927,50.13861605,57.53695679
35835,M.tener,Mt164,29.18,-97,Lavaca,Texas,0.412668,0.368315,59.04236562,66.79785371
2869,M.tener,Mt165,31.32,-95.78,Leon,Texas,0.460866,0.377389,31.02383632,34.98633729
34694,M.tener,Mt166,31.45,-96.05,Leon,Texas,0.473767,0.377682,42.44548783,48.77737051
40458,M.tener,Mt167,30.67,-98.95,Llano,Texas,0.396751,0.399801,44.60131641,50.71659709
36755,M.tener,Mt168,30.43,-94.83,Liberty,Texas,0.434892,0.361296,24.80687833,28.37047712
36754,M.tener,Mt169,30.43,-94.83,Liberty,Texas,0.384019,0.423981,47.81263323,52.30558398
36753,M.tener,Mt170,30.43,-94.83,Liberty,Texas,0.389995,0.409188,37.68630395,43.86496604
35117,M.tener,Mt172,31.48,-94.7,Nacogdoches,Texas,0.419209,0.456779,54.35393768,63.88380424
22330,M.tener,Mt173,32.3,-94.15,Panola,Texas,0.457599,0.371673,52.6288798,57.40299797
12964,M.tener,Mt174,32.17,-94.85,Rusk,Texas,0.45701,0.382418,43.13614086,46.11199118
22332,M.tener,Mt175,32.17,-94.85,Rusk,Texas,0.478009,0.345422,45.08017289,48.6712534
19593,M.tener,Mt176,31.93,-94.67,Rusk,Texas,0.44462,0.392743,59.07364426,66.28836429
32394,M.tener,Mt177,31.37,-93.73,Sabine,Texas,0.471147,0.347747,58.3444033,63.15425212
35505,M.tener,Mt178,31.37,-94.23,San Augustine,Texas,0.416925,0.417693,58.08046031,65.01563175
36762,M.tener,Mt179,30.72,-95.55,Walker,Texas,0.443689,0.381996,23.55457118,26.17906986
38424,M.tener,Mt180,30.72,-95.55,Walker,Texas,0.420207,0.416166,38.4066267,43.33007087
18415,M.tener,Mt181,30.72,-95.45,Walker,Texas,0.466835,0.361431,58.29739571,65.23945717
36763,M.tener,Mt182,30.67,-95.55,Walker,Texas,0.424046,0.407736,55.37084083,60.74086009
36760,M.tener,Mt183,30.65,-95.55,Walker,Texas,0.401452,0.420976,64.00268973,68.40502534
15552,M.tener,Mt184,30.62,-95.52,Walker,Texas,0.451172,0.414199,52.34178951,59.17114181
38422,M.tener,Mt185,30.72,-95.55,Walker,Texas,0.418043,0.401518,50.60299257,56.75329671
36764,M.tener,Mt186,30.9,-95.68,Walker,Texas,0.489199,0.366614,50.81235597,57.76067037
38423,M.tener,Mt187,30.67,-95.53,Walker,Texas,0.477206,0.365461,41.65896263,45.83108296
36761,M.tener,Mt188,30.72,-95.55,Walker,Texas,0.505234,0.363586,46.55085086,53.35152515
15731,M.tener,Mt189,32.7,-96.9,Dallas,Texas,0.3633,0.40336,28.24471801,31.97906809
33849,M.tener,Mt190,32.6,-97,Dallas,Texas,0.44084,0.380903,53.04183279,60.6236924
30865,M.tener,Mt191,32.67,-96.92,Dallas,Texas,0.351142,0.417927,47.37175615,53.28990012
9017,M.tener,Mt192,32.58,-96.95,Dallas,Texas,0.413103,0.38167,28.64572793,31.09473055
32191,M.tener,Mt193,32.55,-96.98,Dallas,Texas,0.421365,0.398143,73.73917214,80.51822478
14616,M.tener,Mt194,32.48,-95.27,Smith,Texas,0.450496,0.335949,36.79393598,40.91563414
16396,M.tener,Mt195,32.48,-95.27,Smith,Texas,0.436643,0.389616,58.91538844,63.23549605
15728,M.tener,Mt196,32.48,-95.17,Smith,Texas,0.487569,0.33289,56.3618763,65.44898155
19465,M.tener,Mt197,32.5,-95.3,Smith,Texas,0.460646,0.334298,47.91764608,54.43715506
15730,M.tener,Mt198,32.17,-95.25,Smith,Texas,0.450974,0.367751,55.9695035,60.12644573
7256,M.tener,Mt199,30.12,-101.12,Val Verde,Texas,0.398424,0.370863,56.02902785,64.47700309
32601,M.tener,Mt200,30.02,-101.17,Val Verde,Texas,0.423587,0.357978,44.65606878,49.45207346
6683,M.tener,Mt201,29.88,-101.17,Val Verde,Texas,0.375411,0.427837,53.03614735,57.01085762
2598,M.tener,Mt202,29.78,-101.42,Val Verde,Texas,0.327122,0.444061,41.82462461,44.7622325
9038,M.tener,Mt203,30.17,-101.12,Val Verde,Texas,0.423074,0.37598,62.6180658,67.98688034
17199,M.tener,Mt204,31.05,-93.92,Jasper,Texas,0.401768,0.415147,30.87877854,34.35826926
8593,M.tener,Mt205,31.02,-94.32,Jasper,Texas,0.444818,0.371539,36.49068339,40.03226633
2663,M.tener,Mt206,31.02,-94.33,Jasper,Texas,0.483385,0.362563,48.34055585,55.12535308
2599,M.tener,Mt207,30.95,-94.15,Jasper,Texas,0.447566,0.351942,24.37934969,26.32181802
3990,M.tener,Mt208,31.02,-94.32,Jasper,Texas,0.471687,0.417187,57.30255815,65.09072434
15726,M.tener,Mt209,31.8,-95.17,Cherokee,Texas,0.430655,0.380879,36.96470982,42.21254818
19464,M.tener,Mt210,32.02,-95.27,Cherokee,Texas,0.476783,0.356302,65.33633023,71.18383949
12963,M.tener,Mt211,32,-95.27,Cherokee,Texas,0.468948,0.348125,47.64120407,54.81451146
18412,M.tener,Mt212,31.97,-94.97,Cherokee,Texas,0.40799,0.414533,39.11275281,41.81047255
15723,M.tener,Mt213,32.17,-94.88,Cherokee,Texas,0.435341,0.3928,39.48735779,41.68749559
55012,M.tener,Mt214,30.27,-97.78,Travis,Texas,0.501602,0.3471,26.452613,29.26161397
15727,M.tener,Mt215,30.3,-97.62,Travis,Texas,0.415144,0.396568,56.21570737,65.72826811
54400,M.tener,Mt216,30.28,-97.78,Travis,Texas,0.412202,0.407224,48.75283116,54.68020571
16847,M.tener,Mt217,30.13,-97.82,Travis,Texas,0.459717,0.370688,57.98356424,61.91316681
18414,M.tener,Mt218,30.27,-97.75,Travis,Texas,0.420975,0.404733,42.04795838,45.14360983
18014,M.tener,Mt219,26.7,-98.43,Starr,Texas,0.387776,0.431895,49.79455667,60.66791024
19367,M.tener,Mt220,30.92,-95.28,Trinity,Texas,0.484386,0.328604,46.03588435,49.83682265
1275,M.tener,Mt221,30.62,-97.58,Williamson,Texas,0.33831,0.406271,54.5941969,61.53132875
8686,M.tener,Mt222,32.28,-97.68,Somervell,Texas,0.400449,0.415746,43.7740058,49.19689251
15725,M.tener,Mt223,32.63,-94.82,Upshur,Texas,0.419552,0.388551,21.54765069,23.45701621
15734,M.tener,Mt224,32.63,-94.82,Upshur,Texas,0.467351,0.35553,45.01665348,48.84904557
33763,M.tener,Mt225,30.43,-100.7,Sutton,Texas,0.458313,0.34828,59.49721006,62.93813537
37817,M.tener,Mt226,31.22,-94.9,Trinity,Texas,0.496513,0.391734,64.14298589,69.52578096
28838,M.tener,Mt228,32.5,-94.8,Gregg,Texas,0.51465,0.29897,50.71265752,57.14867785
15735,M.tener,Mt229,32.38,-94.87,Gregg,Texas,0.490185,0.349283,40.45089288,46.1080135
18013,M.tener,Mt230,32.38,-94.85,Gregg,Texas,0.451188,0.377423,41.43932635,46.90219993
19592,M.tener,Mt231,32.47,-94.77,Gregg,Texas,0.468764,0.35664,39.74755517,44.88791708
16848,M.tener,Mt232,29.92,-97.37,Bastrop,Texas,0.394527,0.401056,65.59703077,71.15245466
54279,M.tener,Mt233,27.8,-97.42,Nueces,Texas,0.326357,0.468498,53.84153483,61.51862491
25692,M.tener,Mt234,31.65,-95.3,Anderson,Texas,0.524519,0.320848,55.42385193,60.76441687
15724,M.tener,Mt235,31.93,-95.73,Anderson,Texas,0.449855,0.379069,49.21450824,52.77574281
4331,M.tener,Mt238,29.85,-98.1,Hays,Texas,0.360957,0.459645,53.1555434,60.08068465
25923,M.tener,Mt239,29.58,-97.58,Gonzales,Texas,0.455063,0.355687,25.28814115,27.6342612
26371,M.tener,Mt240,28.43,-97.27,Refugio,Texas,0.428297,0.382049,41.02242936,46.83209271
22412,M.tener,Mt241,29.58,-97.58,Gonzales,Texas,0.408584,0.412044,55.16300127,58.5852971
4333,M.tener,Mt242,29.85,-98.1,Hays,Texas,0.504045,0.372059,57.98416163,63.95596956
24568,M.tener,Mt243,28.12,-97.92,Live Oak,Texas,0.44946,0.394573,60.94652722,65.27377177
10270,M.tener,Mt244,26.93,-98.13,Brooks,Texas,0.341413,0.45082,39.2468923,44.54196612
23176,M.tener,Mt245,28.42,-97.58,Goliad,Texas,0.355104,0.419578,69.46877333,74.47045491
178005,M.tener,Mt309,27.58,-98.42,Duval,Texas,0.387153,0.444467,46.2645403,51.98999265
176736,M.tener,Mt310,27.2,-98.87,Jim Hogg,Texas,0.288402,0.506521,56.2231481,60.17750338
178004,M.tener,Mt311,27.25,-98.75,Jim Hogg,Texas,0.373423,0.470184,62.79508364,70.93664594
178440,M.tener,Mt312,30.28,-97.87,Travis,Texas,0.394095,0.420077,50.24515705,53.48488633
176734,M.tener,Mt313,28.2,-98.55,McMullen,Texas,0.378795,0.46304,45.93938368,50.37186302
176735,M.tener,Mt314,26.08,-97.5,Cameron,Texas,0.378154,0.444003,57.84861743,65.16454653
181354,M.tener,Mt315,27.2,-98.9,Brook,Texas,0.377629,0.436656,54.46346754,62.83470067
181804,M.tener,Mt316,27.2,-98.9,Jim Hogg,Texas,0.345023,0.456132,47.42585299,53.12007079
181353,M.tener,Mt317,27.2,-98.9,Brook,Texas,0.269542,0.529522,78.43472098,83.61818973
176986,M.tener,Mt318,27.2,-98.9,Harris,Texas,0.443165,0.3392,26.40666221,30.48802118
177017,M.tener,Mt320,29.75,-95.4,Harris,Texas,0.447795,0.413951,44.73365638,49.92310266
176822,M.tener,Mt321,27.43,-97.85,Kleberg,Texas,0.408776,0.475638,72.47467049,78.8370416
181352,M.tener,Mt322,27.23,-98.7,Brook,Texas,0.351634,0.489416,53.95425906,58.59743833
